Var2,CHEMICAL_NAME.x,SUPER_PATHWAY.x,Var1,CHEMICAL_NAME.y,SUPER_PATHWAY.y,corr,p
100001425,"5,6-dihydrouridine",Nucleotide,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,0.144446814,0
100001425,"5,6-dihydrouridine",Nucleotide,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,0.090365268,0
100001425,"5,6-dihydrouridine",Nucleotide,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,-0.14906131,0
100001425,"5,6-dihydrouridine",Nucleotide,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,-0.054962479,5.61E-08
100001425,"5,6-dihydrouridine",Nucleotide,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,-0.206899675,0
100001425,"5,6-dihydrouridine",Nucleotide,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,-0.133491197,0
100001425,"5,6-dihydrouridine",Nucleotide,100009147,1-stearyl-GPC (O-18:0)*,Lipid,-0.058149164,9.13E-09
100001425,"5,6-dihydrouridine",Nucleotide,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,-0.094266143,0
100001425,"5,6-dihydrouridine",Nucleotide,100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,-0.106265867,0
100001425,"5,6-dihydrouridine",Nucleotide,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,0.142396413,0
100001425,"5,6-dihydrouridine",Nucleotide,100009333,docosahexaenoylcholine,Lipid,-0.053195694,1.47E-07
100001425,"5,6-dihydrouridine",Nucleotide,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,-0.224694226,0
100001425,"5,6-dihydrouridine",Nucleotide,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,-0.050495114,6.08E-07
100001425,"5,6-dihydrouridine",Nucleotide,100010962,1-palmityl-GPE (O-16:0)*,Lipid,-0.14233898,0
100001425,"5,6-dihydrouridine",Nucleotide,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,-0.157099797,0
100001425,"5,6-dihydrouridine",Nucleotide,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,0.095855749,0
100001425,"5,6-dihydrouridine",Nucleotide,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,-0.193456806,0
100001425,"5,6-dihydrouridine",Nucleotide,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,-0.232243635,0
100001425,"5,6-dihydrouridine",Nucleotide,100015797,heneicosapentaenoate (21:5n3),Lipid,-0.111074718,0
100001425,"5,6-dihydrouridine",Nucleotide,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,-0.087739639,0
100001425,"5,6-dihydrouridine",Nucleotide,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,0.213394283,0
100001425,"5,6-dihydrouridine",Nucleotide,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,-0.124082315,0
100001425,"5,6-dihydrouridine",Nucleotide,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.069761309,5.34E-12
100001425,"5,6-dihydrouridine",Nucleotide,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,-0.186733937,0
100001425,"5,6-dihydrouridine",Nucleotide,100020259,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,0.17366036,0
100001425,"5,6-dihydrouridine",Nucleotide,100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,0.263695468,0
100001425,"5,6-dihydrouridine",Nucleotide,100020416,delta-CEHC,Cofactors and Vitamins,0.07335722,4.09E-13
100001425,"5,6-dihydrouridine",Nucleotide,100020515,2-naphthol sulfate,Xenobiotics,0.140431575,0
100001425,"5,6-dihydrouridine",Nucleotide,100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,0.201122701,0
100001425,"5,6-dihydrouridine",Nucleotide,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,0.480221057,0
100001425,"5,6-dihydrouridine",Nucleotide,100021363,vanilloylglycine,Xenobiotics,0.198229757,0
100001425,"5,6-dihydrouridine",Nucleotide,999911381,X-11381,,0.149356249,0
100001425,"5,6-dihydrouridine",Nucleotide,999911795,X-11795,,0.074067598,2.42E-13
100001425,"5,6-dihydrouridine",Nucleotide,999911880,X-11880,,0.093237382,0
100001425,"5,6-dihydrouridine",Nucleotide,999912822,X-12822,,0.171246972,0
100001425,"5,6-dihydrouridine",Nucleotide,999912847,X-12847,,0.094699155,0
100001425,"5,6-dihydrouridine",Nucleotide,999913658,X-13658,,0.20220854,0
100001425,"5,6-dihydrouridine",Nucleotide,999917690,X-17690,,0.133708382,0
100001425,"5,6-dihydrouridine",Nucleotide,999918901,X-18901,,0.237970111,0
100001425,"5,6-dihydrouridine",Nucleotide,999919141,X-19141,,0.253627305,0
100001425,"5,6-dihydrouridine",Nucleotide,999921258,X-21258,,0.120620863,0
100001425,"5,6-dihydrouridine",Nucleotide,999923644,X-23644,,0.219765579,0
100001425,"5,6-dihydrouridine",Nucleotide,999923659,X-23659,,0.234777104,0
100001425,"5,6-dihydrouridine",Nucleotide,999923782,X-23782,,-0.097396374,0
100001540,glutamine_degradant*,Partially Characterized Molecules,181,laurate (12:0),Lipid,-0.055074533,5.27E-08
100001540,glutamine_degradant*,Partially Characterized Molecules,278,cysteinylglycine,Amino Acid,0.213672617,0
100001540,glutamine_degradant*,Partially Characterized Molecules,358,hypotaurine,Amino Acid,0.114038001,0
100001540,glutamine_degradant*,Partially Characterized Molecules,445,orotate,Nucleotide,0.131818658,0
100001540,glutamine_degradant*,Partially Characterized Molecules,452,palmitoleate (16:1n7),Lipid,-0.255792401,0
100001540,glutamine_degradant*,Partially Characterized Molecules,561,glutamate,Amino Acid,0.169934189,0
100001540,glutamine_degradant*,Partially Characterized Molecules,821,pseudouridine,Nucleotide,0.358989581,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1022,picolinate,Amino Acid,0.10305548,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1140,gamma-glutamylglutamine,Peptide,0.315972733,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1221,creatine,Amino Acid,-0.59443959,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1224,"cys-gly, oxidized",Amino Acid,0.306279922,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1242,N1-methyladenosine,Nucleotide,0.288155454,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1342,3-methoxytyrosine,Amino Acid,0.299637318,0
100001540,glutamine_degradant*,Partially Characterized Molecules,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,-0.103482379,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,-0.279765434,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,0.095433061,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001055,isobutyrylcarnitine (C4),Amino Acid,0.119729202,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001197,10-undecenoate (11:1n1),Lipid,-0.101013454,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001211,sebacate (C10-DC),Lipid,0.062432361,6.82E-10
100001540,glutamine_degradant*,Partially Characterized Molecules,100001247,octanoylcarnitine (C8),Lipid,0.068924443,9.54E-12
100001540,glutamine_degradant*,Partially Characterized Molecules,100001251,decanoylcarnitine (C10),Lipid,0.088238605,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001256,N-acetylphenylalanine,Amino Acid,0.267107903,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001391,stearoylcarnitine (C18),Lipid,0.132793702,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001395,1-linoleoyl-GPC (18:2),Lipid,0.182894914,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001425,"5,6-dihydrouridine",Nucleotide,0.261038724,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001550,homostachydrine*,Xenobiotics,0.302214639,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,0.127906604,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,0.186496823,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.074764075,1.44E-13
100001540,glutamine_degradant*,Partially Characterized Molecules,100001554,2-arachidonoyl-GPC (20:4)*,Lipid,0.063667441,3.12E-10
100001540,glutamine_degradant*,Partially Characterized Molecules,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,-0.168047435,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.15861723,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,0.410898205,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001674,2-arachidonoyl-GPE (20:4)*,Lipid,0.094928661,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001743,tryptophan betaine,Amino Acid,0.153156609,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001757,thymol sulfate,Xenobiotics,0.1354097,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,-0.167414131,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100001956,N-methylproline,Amino Acid,0.155956046,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,-0.19516756,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100002466,cysteinylglycine disulfide*,Amino Acid,0.331917087,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100002796,cis-4-decenoate (10:1n6)*,Lipid,-0.143923882,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,0.108341263,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,-0.082013664,4.44E-16
100001540,glutamine_degradant*,Partially Characterized Molecules,100003695,mannonate*,Xenobiotics,0.120401635,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100004208,guaiacol sulfate,Xenobiotics,0.287904664,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100004542,2-aminoheptanoate,Lipid,0.249402091,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,-0.148063052,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100005384,O-sulfo-tyrosine,Xenobiotics,0.224957136,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,-0.128455581,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100006129,vanillactate,Amino Acid,0.264049451,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100006171,eugenol sulfate,Xenobiotics,0.168947838,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100006361,dopamine 3-O-sulfate,Amino Acid,0.202450545,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100006379,C-glycosyltryptophan,Amino Acid,0.237228425,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,-0.274747694,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,-0.236702527,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,-0.099478796,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,-0.090517139,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,-0.182644828,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,0.053183452,1.48E-07
100001540,glutamine_degradant*,Partially Characterized Molecules,100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,0.131286576,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,-0.18524165,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,-0.286724606,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,-0.127331033,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,-0.29604301,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,-0.066914786,3.74E-11
100001540,glutamine_degradant*,Partially Characterized Molecules,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,-0.102459647,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,-0.242406401,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,-0.293178015,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,-0.0530623,1.58E-07
100001540,glutamine_degradant*,Partially Characterized Molecules,100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,-0.072760136,6.31E-13
100001540,glutamine_degradant*,Partially Characterized Molecules,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,0.085936644,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,-0.207973725,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,-0.157489629,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,-0.100191907,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,-0.124580955,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,-0.124612648,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,-0.078489099,8.44E-15
100001540,glutamine_degradant*,Partially Characterized Molecules,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,0.076499921,3.91E-14
100001540,glutamine_degradant*,Partially Characterized Molecules,100009333,docosahexaenoylcholine,Lipid,-0.098546555,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,-0.278822491,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,0.121787385,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100010962,1-palmityl-GPE (O-16:0)*,Lipid,-0.100189777,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,-0.108143296,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,0.090296261,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,-0.182296605,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,-0.134273774,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,-0.08300602,2.22E-16
100001540,glutamine_degradant*,Partially Characterized Molecules,100015786,"sphingomyelin (d18:0/20:0, d16:0/22:0)*",Lipid,-0.12735234,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015797,heneicosapentaenoate (21:5n3),Lipid,-0.313588499,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015833,arachidoylcarnitine (C20)*,Lipid,0.108580277,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.095406204,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,-0.112296062,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,0.137012185,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100015968,carotene diol (3),Cofactors and Vitamins,0.051196309,4.23E-07
100001540,glutamine_degradant*,Partially Characterized Molecules,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,-0.062096662,8.41E-10
100001540,glutamine_degradant*,Partially Characterized Molecules,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.088288262,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020208,perfluorooctanoate (PFOA),Xenobiotics,0.103718641,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,-0.307818455,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020259,glutamine conjugate of C7H12O2*,Partially Characterized Molecules,0.078035718,1.20E-14
100001540,glutamine_degradant*,Partially Characterized Molecules,100020261,glutamine conjugate of C6H10O2 (1)*,Partially Characterized Molecules,0.184874433,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020515,2-naphthol sulfate,Xenobiotics,0.167488479,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,0.202556194,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,0.353235827,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100021363,vanilloylglycine,Xenobiotics,0.109742023,0
100001540,glutamine_degradant*,Partially Characterized Molecules,100022120,oxindolylalanine,Amino Acid,0.1275162,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999911315,X-11315,,0.116080694,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999911381,X-11381,,0.077736736,1.51E-14
100001540,glutamine_degradant*,Partially Characterized Molecules,999911795,X-11795,,0.137332959,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999911849,X-11849,,-0.069549206,6.19E-12
100001540,glutamine_degradant*,Partially Characterized Molecules,999911880,X-11880,,0.098172104,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999912822,X-12822,,0.117507783,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999912847,X-12847,,0.167456343,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999913658,X-13658,,0.254219413,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999913866,X-13866,,-0.101914432,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999916935,X-16935,,0.053597323,1.19E-07
100001540,glutamine_degradant*,Partially Characterized Molecules,999917690,X-17690,,0.186039678,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999918901,X-18901,,0.058851106,6.04E-09
100001540,glutamine_degradant*,Partially Characterized Molecules,999919141,X-19141,,0.278200215,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999921258,X-21258,,0.196544159,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999921661,X-21661,,-0.051549311,3.52E-07
100001540,glutamine_degradant*,Partially Characterized Molecules,999923644,X-23644,,0.246651728,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999923659,X-23659,,0.2536359,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999923782,X-23782,,-0.255070498,0
100001540,glutamine_degradant*,Partially Characterized Molecules,999924947,X-24947,,0.210240651,0
100001550,homostachydrine*,Xenobiotics,181,laurate (12:0),Lipid,0.128595367,0
100001550,homostachydrine*,Xenobiotics,209,adenosine 5'-monophosphate (AMP),Nucleotide,0.059809735,3.41E-09
100001550,homostachydrine*,Xenobiotics,278,cysteinylglycine,Amino Acid,0.131396788,0
100001550,homostachydrine*,Xenobiotics,358,hypotaurine,Amino Acid,-0.080629065,1.55E-15
100001550,homostachydrine*,Xenobiotics,452,palmitoleate (16:1n7),Lipid,-0.050601562,5.75E-07
100001550,homostachydrine*,Xenobiotics,561,glutamate,Amino Acid,0.082496364,4.44E-16
100001550,homostachydrine*,Xenobiotics,803,mannose,Carbohydrate,0.182969701,0
100001550,homostachydrine*,Xenobiotics,821,pseudouridine,Nucleotide,0.269404189,0
100001550,homostachydrine*,Xenobiotics,1022,picolinate,Amino Acid,-0.131601319,0
100001550,homostachydrine*,Xenobiotics,1140,gamma-glutamylglutamine,Peptide,0.13654093,0
100001550,homostachydrine*,Xenobiotics,1221,creatine,Amino Acid,-0.255894256,0
100001550,homostachydrine*,Xenobiotics,1224,"cys-gly, oxidized",Amino Acid,0.228119805,0
100001550,homostachydrine*,Xenobiotics,1242,N1-methyladenosine,Nucleotide,0.199176385,0
100001550,homostachydrine*,Xenobiotics,1342,3-methoxytyrosine,Amino Acid,0.313749203,0
100001550,homostachydrine*,Xenobiotics,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,-0.058794991,6.24E-09
100001550,homostachydrine*,Xenobiotics,100000054,5-hydroxylysine,Amino Acid,0.214843067,0
100001550,homostachydrine*,Xenobiotics,100000611,1-palmityl-GPC (O-16:0),Lipid,-0.222157872,0
100001550,homostachydrine*,Xenobiotics,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,-0.21195377,0
100001550,homostachydrine*,Xenobiotics,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,0.20214789,0
100001550,homostachydrine*,Xenobiotics,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,-0.170267788,0
100001550,homostachydrine*,Xenobiotics,100001055,isobutyrylcarnitine (C4),Amino Acid,-0.106803473,0
100001550,homostachydrine*,Xenobiotics,100001247,octanoylcarnitine (C8),Lipid,-0.12226944,0
100001550,homostachydrine*,Xenobiotics,100001251,decanoylcarnitine (C10),Lipid,-0.104198967,0
